prev_x,prev_y,phi,speed,x
26.50836301606048,6.584078488409739,1.521004431360746,20.0,68.64537163621186
68.64537163621186,14.088244301162524,1.3945543841031787,42.8,99.19088908907854
99.19088908907854,28.276752451655895,1.1359467360342432,33.67999999999999,140.73439143898986
140.73439143898986,57.17843192712776,0.9629642936448453,50.608,172.61105973554982
172.61105973554982,96.17190698836191,0.6853133099002837,50.364799999999995,202.9856455905871
202.9856455905871,145.8390241041093,0.5488785675872149,58.21888,224.02675085294766
224.02675085294766,194.844150729615,0.4055623531902085,53.331328,240.89289232534753
240.89289232534753,264.428063921104,0.23779946932736884,71.5987968,246.52982274118588
246.52982274118588,325.1261577916842,0.09260271809982083,60.95927808,252.27470274668696
252.27470274668696,371.7491160248692,0.12260197773214315,46.97556684799999,274.5249563839563
274.5249563839563,421.5937302562037,0.4198497404939016,54.5853401088,297.406248075061
297.406248075061,468.67976913856427,0.4523416626974666,52.35120406528,320.6166297947412
320.6166297947412,524.237030383817,0.3957343129607387,60.210722439167995,358.61374357265396
358.61374357265396,575.3963664479837,0.6388262559091141,63.7264334635008,399.14047832757933
399.14047832757933,636.1567205240734,2.2201444193644773,73.03586007810048,459.0572853587883
459.0572853587883,587.7595081111501,2.2502391026421433,77.02151604686028,516.9656674076306
516.9656674076306,523.8902269579146,2.4051044872545395,86.21290962811617,569.53497383693
569.53497383693,464.481816176426,2.417194300698604,79.3277457768697,603.238496082536
603.238496082536,390.61052169759876,5.099537466481735,81.19664746612182,519.2521073530544
519.2521073530544,417.9299945562771,5.026878204242891,88.31798847967309,471.9078858061258
471.9078858061258,442.6099757689934,5.192921702171985,53.39079308780385,430.52477460130075
430.52477460130075,451.9973528201701,4.935454807432015,42.434475852682304,401.51363533387513
401.51363533387513,459.0694343828554,4.951496749697357,29.860685511609383,375.7283130003937
375.7283130003937,471.70863651389544,5.1681420441465935,28.71641130696563,321.70021301542425
321.70021301542425,487.9964239664656,5.005192769150795,56.429846784179375,262.0786006464856
262.0786006464856,501.161965219091,4.929719644569612,61.05790807050763,189.87747136240606
189.87747136240606,503.3654380545216,4.742898047878832,72.23474484230458,132.6283259185616
132.6283259185616,506.6070533580522,4.7689515290581275,57.34084690538275,59.06801574708264
59.06801574708264,514.7032248605067,4.8220094518114776,74.00450814322966,-22.296354008078993
-22.296354008078993,520.93546194255,0.5658916183189378,81.6027048859378,24.23487576296891
24.23487576296891,568.5305699188691,0.7740959824068661,66.56162293156268,55.661870074769624
55.661870074769624,608.870799389564,2.2335423114185495,51.13697375893761,121.49534940989025
121.49534940989025,583.1429123845792,1.9433487483092522,70.68218425536256,187.88243264182177
187.88243264182177,572.6621392740001,1.727377658713126,67.20931055321753,234.13101479525034
234.13101479525034,575.3320826806504,1.5131300571692607,46.325586331930516,297.54327547190456
