x,y
610.5433254375148,160.10465717225483
565.2600542017235,122.65919087544188
531.6671333049175,76.29363036312921
504.1089438726479,36.075976177745055
466.99821885127113,7.476693231255609
439.53398641912406,-30.060176543841735
376.1274539392071,-22.079709008095826
327.37957607946396,36.67453256720894
296.6888404509346,79.89213802226041
276.53542966303587,106.02822552613148
257.1890671334116,143.53494403445538
244.71327567561025,202.756505979787
228.98548912625537,236.81306909415912
213.34677361910613,257.71863334753914
199.7089643275629,285.4068068873277
187.3846083086377,314.633348993408
183.27084429450002,335.25835770647916
172.5769097418029,379.40021249120997
142.5475581324909,433.2436453479433
111.31147211327672,472.5300120108712
83.51157440727115,514.7067297748977
56.92598537216809,543.9324298170285
35.860589433175015,565.4399243001677
20.30355963728095,576.1074535104161
4.565978300270796,586.6057605360876
-6.910330743505682,592.6070584634625
2.797736293061197,581.2111233834828
12.887746491047105,557.0511883250549
25.577576461553868,509.816737420155
46.773842530689656,454.81397666213
75.99781169364442,410.1593506586985
97.78257044503124,373.7599495475369
127.91832684613138,335.5646897981522
156.52630077808195,307.05074395715263
205.20657316392095,277.3320505444403
231.96653547533205,252.33217555782792
264.1192171941886,235.32728985958212
285.30383525908763,216.67845635027246
307.5709929930755,192.41264940906882
321.39792945084184,173.5837556051755
340.631802086515,123.53614188237019
344.3331767780872,54.66576555955332
362.9771579433648,-20.84860289829325
389.0073975048671,57.61546182504556
414.20580224779485,114.2654633158956
423.0601489799346,163.06964380823248
425.9620920674723,212.34479541509404
441.45856276805614,278.98301189816374
453.1999456131326,340.11546110606105
467.9044302101992,393.47637112217785
490.2086988814409,433.71854749091085
511.8848800378002,484.4909869646105
540.8965046137725,525.6101749883167
566.4421684895813,576.5586928695723
591.2171179325297,641.3821005287937
602.3976539394699,577.921581259784
577.5310800059044,546.2554900295027
530.2810778633259,511.66597398914166
486.29664389649156,472.14042951236087
433.88267334466184,429.6383423244796
403.35239788206735,383.0646824407729
371.658785653217,328.60220022047116
357.8481140542122,291.6936189124434
353.9074176558768,267.56864162576284
347.7882361435484,252.49664262159226
332.778575173484,227.26322842844564
316.55424458384203,195.10848676342272
302.87064658819054,160.07644855583916
294.997128854888,126.00867038673371
283.9095579405602,81.18000710389288
266.123127885538,47.93076493319533
231.1783323870946,12.978609104989033
191.41781806253695,-25.39052653351097
144.81868881554286,-9.753240686596902
189.08510499543894,29.992810754638754
249.37189103084143,59.89472362928171
301.8075247140278,74.29487498204331
348.05096166574407,91.74465511968728
376.8828023245295,112.03483014836677
415.458286998685,137.7364447274082
460.3050860575184,188.60136678351824
508.14790786955035,230.9409869745817
550.7225936258252,258.5302361648092
607.416029298379,295.42120386840895
573.1429241289424,326.97100692293964
544.8281151639833,345.7029773464361
496.04639354543144,372.31840393557866
447.74716655320964,384.2120112032816
409.05864837520556,406.4919580084516
348.4761310699131,429.4513272646061
304.8249774889866,454.7896084042514
265.84505295477305,467.76685494550156
230.74867599608683,472.76169867352445
191.10133849283062,474.1028286817437
167.26992939432625,478.3219692726722
147.22097749060916,488.58082895490395
127.64122802306076,507.3353793119028
98.27562834665395,535.4693089056036
69.6982305971775,578.4338550219629
44.67459204037606,640.5426767791649
87.28970941239793,607.0910193884166
142.018525306111,617.4777679919963
133.50449801974963,579.3944404785165
123.62024717948977,534.2497726786575
107.52104242626277,482.9900368844591
91.98074629654887,417.3679634034656
83.77920081029016,374.8902537265248
67.87186022315994,332.200349125542
54.55038667117675,306.51498056981376
33.42696071108527,254.04682604777878
3.440787158676457,201.2288558774648
-10.0689930478614,166.95340705728483
20.757834487735195,169.15155275647837
53.6504140990727,163.68915271439496
95.62089761892304,161.9661497900551
146.05761095763833,153.13798462290873
192.4839043460427,141.25829483511973
253.2184032111591,131.25207052309077
308.13104351880713,132.70869571814447
373.2024768213992,151.6035150868752
