x,y
521.5790974230921,-49.18525570358829
448.3732822562889,-11.187110673023348
479.04548558936665,43.94284204502579
504.43795599090527,99.4646110617546
511.8875699727401,156.0076546227803
508.16987613381184,192.83951183666593
482.9692108550695,254.49991824903282
469.3077429895661,301.73065754608837
468.3280903365809,375.22423429063576
462.3990379728124,447.48145217513303
444.4939125494927,548.6086211334692
454.7431589762743,631.5981455747201
469.61803976543564,550.7836805489139
486.7550932618568,472.1256362597226
492.239943282361,407.25517264017975
493.9993101367759,350.62133902775724
506.810902129875,290.3717274426164
527.6774187413902,240.39494124819163
545.95370815001,208.34491454967448
563.1774881932138,185.0922855791365
596.1408061208001,157.53934732445393
629.3870055035488,113.75360288757838
607.2816408151743,84.09986419246954
579.575198919867,138.88406526926906
556.3962570521361,173.95093899270216
498.97686859066516,226.181601065474
453.68109957297935,275.51340528188854
410.97181621945543,308.2027091080064
363.69007798494624,345.57820862054336
322.5018761708019,401.8834575866034
247.573903214153,459.7263003929976
168.34124988560202,527.0836450976014
105.3456860577144,577.6766417999679
23.13876739483598,620.0346026788284
-20.404959729478918,552.1059614544743
65.68569462485979,559.5520833479824
129.63295073253315,553.350761894283
171.46016658510467,545.5504008493022
235.71143737501473,548.7119358765058
329.2161152698677,569.5450304069059
422.00998216462534,608.6020020325924
460.55746805803204,560.0327988640308
485.28164327971564,511.5710984208486
504.16079008959065,449.32874717570877
519.0356931086438,404.29633896265995
536.0617188673522,356.80051464720844
546.6843923899013,297.4707904883246
585.2957845544088,224.94445664571555
626.1661801853122,131.38333510723686
584.0792100509333,60.00895382904571
561.1656393987066,-30.449507108097833
629.5481962117199,-31.405807447394388
678.6105643388693,19.407397959317258
672.5505773078772,-37.04842053931818
636.5189330875089,-15.33566673043476
586.5868642827163,-12.037975834659782
572.0181524255473,16.480820050926987
565.767852296091,47.063356362646914
565.411059017136,101.39100748575223
552.5094319407691,143.66332446868532
540.6191253098398,190.28948380333077
500.73137183501524,264.2955949442235
451.6991311248015,313.18709892741913
428.4370922209917,348.5710611353764
401.2767688568413,397.78063417948755
351.79721690753365,473.5859230921121
308.00420522221583,542.3377168451625
284.63511370953506,599.0179847972942
254.43555454738018,688.8635985641909
184.89618397041986,669.9287508354099
142.05253885751557,624.5028488308744
165.8257015503431,575.7217653908617
188.8834948209585,486.08039456757865
229.52154831117537,393.9054831701498
249.52702823903675,305.7044466902989
262.9145877216446,196.65834248585298
289.78234989981604,129.08496774704196
303.46403513315465,51.04384906633298
312.9496737599425,-7.734476922423504
249.3015992724633,11.611570668642841
195.7013214795799,40.97017067267676
162.74097177155085,61.19043413764987
118.99592974825063,78.91917951587557
65.07361146896724,103.16028045711727
11.190046134650338,119.3819034137509
-42.19263875625084,143.46433216551765
43.932733972416536,123.81663923242948
153.25824391587267,119.70415529626538
272.2648463474684,127.1882320645227
386.9912774700943,129.2535422339319
465.3542886080611,125.62419907525188
550.7979280516917,123.57507951798405
617.9929770633792,112.62804200036904
527.598033359697,142.64539186304478
432.96832435052613,180.57748691114273
353.92787700272197,195.1329305374629
289.7944458913945,198.49866893979208
209.80420184175733,189.16448519896016
120.20829797371512,196.78982512114308
17.810061615399988,188.27213932245758
-89.501448396962,147.34510607763815
-79.24888098023561,242.50507050136974
-77.38306064407303,143.89631386676888
-17.300115213283313,192.96821293082843
43.05280882728001,244.47776513604623
113.8059532904382,324.4889688548031
182.82786882037786,384.83796341568916
237.4378075141741,420.8421997791159
306.12369348572787,477.8261009407286
363.6447148171293,519.0157485725477
404.6094525469947,549.1401596518259
463.64884387689693,606.2039299590558
393.59180547015103,537.0123692393668
354.0294774742732,471.79460626169214
329.5660178532544,425.2662195881161
306.7360763839154,378.16709615612
285.04275325270874,336.01771305513205
261.9220945570723,299.0026938584626
233.19857283432202,246.1135559618943
197.20058821396776,167.88755472451842
146.00465717055948,73.17157510477605
91.86400154321352,10.260504217480666
46.09649667619131,-48.65046879932221
30.649579645716543,-0.2978751617326125
105.43511863566243,40.63758225774334
183.99729145347956,78.37001953652586
271.1147942278103,118.44305618876764
339.3470876585219,126.74339162594515
438.1593441964347,129.13437364444863
513.5832953685205,135.64823507235357
586.1980144868486,134.56322712554532
662.6455883966628,127.4943754255129
636.279787609197,168.15916202996266
585.3865316549069,150.47378645865913
510.7966234987524,99.52936710480463
448.17954046956675,79.32416552119656
376.17618689593553,73.03194589420016
297.2478350926055,61.497868928845364
204.87934344182648,21.491666362981398
156.08211112613202,-19.29167478157583
166.94585202715712,54.47020261028246
182.11085640042373,121.51095303540171
233.0716366146161,208.52734673988192
296.37567344735953,287.6170977951262
347.6820759624194,350.01495014258126
405.08532490337205,428.0443432389505
469.53039813902586,512.3572149202927
509.80153812951534,621.6467750761946
620.8150281357758,604.804439507486
547.17831475607,569.2514311125946
478.68449515285715,544.9946984563628
433.63564940674837,525.2215699317578
352.29257388232725,512.5874676458571
259.7258650565235,489.5472161348658
177.68239931364616,446.9675445600419
94.00084415301875,399.39093915396177
40.51505531500019,353.3748026699161
-10.710590569251366,315.11942515262183
49.14593786891468,356.4868171980295
136.13160853628716,401.74729289305446
209.5117696464559,472.6432129095248
275.2465004134632,507.5332671399959
319.60249545074964,547.1199120515245
339.29749505311435,577.3398466552476
362.9574474909892,648.7658997256643
292.7005474460198,596.5336212987866
222.26449980202852,572.1800565749984
170.81672652825043,533.5830248539783
109.71121211864643,508.1426225745673
41.74827340592776,466.48511845750954
-41.187258669430406,410.92076732846823
48.27745450637232,402.1152250209098
152.95166099390087,424.96048125942315
237.70036050546503,468.94509968268335
298.39003882508433,498.00837499738924
373.1688167807134,545.8511515019077
476.62260544664497,582.2321195173278
536.8058571360492,625.630351239442
521.0847112608269,545.8453270881539
494.776694861155,487.07328931769945
442.5643899447068,408.1452301484681
395.8711697549872,365.5826412776394
348.0269242820115,285.70690957563426
321.5338343928926,198.1627063171171
279.95907788627636,108.44864638050262
237.66378594567604,59.187282538856195
179.95177833432672,-11.631703082834235
75.61675612933776,17.826282359762146
-47.42780694568026,18.788979421579914
56.94942174035688,102.5481263180804
116.63713828983518,190.02175374445062
172.6273884063147,267.43418965588876
238.14586119047115,351.9319483311373
300.64019548918975,423.42103522247965
359.60943003207603,472.89188302314665
417.92258139043804,538.508180405599
471.47308927324417,633.9860854923782
556.9559496924426,618.4565805282973
471.50710304269455,558.9470260450064
411.43428331880773,500.1228239346044
381.3567595957353,457.64715596356683
341.29364151043904,386.06835673404976
281.7232195685279,314.36949688446236
207.21819159913662,247.17486004892095
145.77357169232994,194.39949367304376
77.05604761896922,156.24617233217873
20.43066614750957,133.13719235048734
-50.024858522482276,96.31918925554035
29.97137783226232,39.541630622624275
99.4431817650599,16.2937789083309
156.8037916481568,-1.1523592512250183
154.28491848397167,69.9760806740312
152.56991415065514,132.65643869559568
139.0755042460858,179.57676322619403
135.92977054555743,211.51559531523912
142.94163840489364,250.5467875371952
148.0896460208694,321.7545554684616
157.7332843215738,368.40436587170683
162.90692231136265,439.99938037497157
172.81514857817473,485.6044738296089
194.2242171743657,525.8678641325919
212.89830741931996,596.8121542091872
235.63488846498788,640.0105266611702
271.08038932696303,578.6183845581129
292.79141856907506,522.5405608101142
301.92750393991076,472.48715362083976
304.7073678750138,405.6166898733517
317.6432719156868,358.3997061909071
334.17044197936445,314.42898564544004
366.35277113356915,246.25919879893002
379.6035627164952,170.57979234052698
372.2235760407903,93.23265270056048
372.32729862522933,20.213675359925205
397.4454774505297,-58.48655055566843
461.78838745312123,-51.08818082715548
406.0012366176529,24.144863420920316
374.24300954555065,102.98487078088013
332.3671239802303,153.73661777320248
272.825984179054,192.55694614101088
