x,y
580.0497894528877,161.1888054147349
586.8579646688199,167.61207173563167
594.1396839373855,171.83174239740157
604.2095463276811,178.07761236086628
596.9378345465219,156.14172361594984
590.3145172681077,142.1658740874884
578.4400669209451,124.9917214992133
558.6709403750352,102.78995877509763
533.5552119263579,83.22542787704369
513.247264444371,74.00776249007065
496.75968973614494,60.39471908883717
472.7200971084407,43.76897003195664
457.3379108345058,25.9535446702307
439.9904682238285,-1.555882271062508
418.19820080808466,15.887026550371612
401.46442290466774,22.37646803323782
376.52532632836903,25.769282789846375
356.709747665806,27.6143775220943
338.05076087471025,25.865398210579606
310.1885210919836,22.673584702540776
289.7100954155993,13.530825679402614
271.7580064064478,8.454495590172382
249.99269963833098,1.6854605371345022
220.4651690772726,-12.770231072117593
213.1505634117012,6.835415245633904
199.20041525938876,24.559418044950178
185.22816213659075,40.94407698150685
162.7160672718259,59.09811601640618
141.23286103483517,80.82125451703233
127.4476738270175,94.0866511564989
119.88190424561044,106.19617928009137
111.5206800789361,124.10799489936555
101.71808943444458,143.1987049620035
83.06728923063868,169.29526290465395
63.22987812854713,196.47083363162034
34.9294231999,219.65972026553882
6.0798556659242635,236.79068606293546
-30.678360131884496,252.8956204453871
-19.947647835878904,213.03588896043257
17.164342098655467,205.0222477843349
53.1399771457494,204.43677625373323
82.3204383703573,197.52337073204606
116.29053775959473,196.27735364052091
136.95314663950984,193.92778279085977
154.89554913204992,188.06018731460844
169.79040085624726,187.0890683121365
184.8938988057698,189.8617148247462
206.2541445418369,198.9506056846281
236.6640859876206,203.3611322593049
259.7588505905457,200.7951949842303
278.6220577828426,194.3246714703132
308.85815098724044,185.26127427806375
345.9740175540489,181.18382021493116
387.57670486848826,180.92401840965204
413.4027104433449,185.10407413467766
442.8816896751723,191.17324300662577
470.3433218593436,198.63894898518333
498.60645738383766,199.45843268077599
526.180404211667,193.71864745063493
547.0101796373655,195.4183116715278
563.094890871623,194.09076116336823
583.1419478083307,195.30244330897304
605.0912237480061,200.01838374223198
592.2590744011026,215.18931829836117
577.6808787173975,241.77698337884598
555.8119487656373,270.6162018535706
541.2217346007973,295.11691024702714
525.8713156372127,313.44808594713334
511.9473045720873,330.410910378554
504.1444262682423,345.25214567469084
496.9023564222207,360.9198233143343
488.8267546530573,372.78942422913786
475.8095904954699,383.1127338023679
451.6960505781928,392.7505633282578
424.83621499309135,409.3609830056467
395.05781510016067,429.13994741297563
373.18551527037164,447.6433517020287
353.4823836692083,466.37980777472694
334.1487408238305,485.95564745747515
313.92097458758286,498.32160636738905
292.4631695053817,522.896972083209
264.71417153189316,548.8216804850053
249.96030074052126,568.7369574479533
233.08335692745896,582.9600770971945
220.2837935854808,595.676454783371
202.97342643640664,614.0252909411639
210.46445656834481,587.528517287838
216.68591298447217,553.1659844557317
220.3496581087268,530.9128466847767
229.62557660976086,507.555700969054
236.37948163538454,492.7438837951265
241.29225105853638,469.4897787005163
254.18273552898836,445.69687185341627
260.1205967501151,428.4543962690333
267.1383368456222,415.2632103042416
282.93968469851995,399.15423635477526
297.1581754570224,381.924411240545
310.33834128748964,351.23122559741495
328.0032384231533,326.43868819154153
343.2145982923253,309.1003085541754
355.56940958703416,290.12956180232163
362.4167935484347,275.68708743253535
368.31293069722284,263.0001578767347
371.34501330368767,238.39220011442515
375.17037228541216,213.0023240371083
381.40409114872443,180.59048199156334
383.86316492820595,156.91432703834687
390.2879342505856,132.66902748241787
391.60734816943784,104.45059103144408
395.8214162435126,77.02287373572784
391.2202276715415,44.294994354263814
386.31025422321915,16.90170627496364
389.56772798260465,-16.03550928105771
408.74166037003795,8.398193407246975
430.9925726151551,34.94055862871225
452.5782643238547,57.44215566723096
473.5909266892167,74.56959011132471
496.9747573123154,89.72434399727507
519.9508509995479,96.37444142992386
552.0166596596575,100.66419202831781
573.5791473413868,108.69911583856691
594.2995876225858,119.58622182687878
613.2574256687402,129.17290372308827
607.8826049031753,102.56396358895398
595.1417733427963,117.83472750941375
572.5530960823177,136.8592178145584
543.7303720651701,157.95758870908054
525.14291984856,175.89600596424714
505.6944687668415,186.80498575364953
491.5871510103113,196.2540512296187
481.79774589868566,202.82036800251424
475.0172891029476,209.99627056487566
458.2601977214309,226.50559155089
435.09290085265803,240.97412024731935
418.65896562026785,249.22409022715738
406.9675695443248,252.82405048437258
387.3923312677334,260.25960669238094
369.62771472930046,272.12700448388443
341.4255302926093,281.1759425336736
319.35775103406326,287.554056671757
298.4448166899881,292.01107050581686
272.8403021311102,290.87822772063265
250.44775073430856,293.76403533358854
218.17029543559528,299.2874840562208
189.31169178289701,306.08336851513934
170.11588358634427,310.8914046278108
154.61308305849576,318.0440187501427
142.9616085873749,327.5605318864213
130.19055376616387,343.2451282645733
116.82246089424984,369.80663277362464
104.27699076200534,404.65894454661867
93.97416690520909,445.19502601389775
90.68272054038935,472.0893020688432
85.95858047133639,490.13825709182373
82.47948956039092,518.3184853923435
83.84175104881484,552.9281927627487
90.18334987229572,581.0027742466619
95.98641857957047,615.7912321258793
63.23103110468943,590.8642893393865
34.77792816979415,564.6370072113499
6.797569484714732,534.9179955587032
-5.109858953485617,513.0600656944912
15.737307749854963,493.5763556254375
38.96412978958887,467.7685479981743
69.89858172335505,441.1162114222551
92.54836646596007,428.148213607358
116.2393318213647,419.38526111621627
128.47707265251705,409.78209671070255
142.27942706757966,401.42839782338723
167.1225490455091,392.2624584273477
191.03103632089898,386.1074409686858
211.835010742007,385.5002857484135
229.40758277924274,383.4854850695716
250.6545041787237,377.0071517885107
267.290770006123,372.1615967997498
291.39808884181525,366.35593346899765
322.5241683183205,351.527091749795
355.0906509059038,342.1603201336472
378.6056659811854,341.26499971250877
395.86328394074417,345.28318392719336
411.5711305709858,349.3729783823534
435.0875140446459,364.08445641831725
456.3251248438997,387.8112996215307
481.20322184514646,413.1442270234138
499.7718565192975,429.73927061482635
519.7243610397176,447.8439051216425
538.1349513319087,472.2424224792378
550.5623549037425,508.0884956254581
566.2638537512569,536.387957696994
581.7810454166512,558.9925859433334
597.8162344212188,584.8794118090835
610.2424593637845,600.3851012298962
629.3647014104087,600.436295637747
603.4026684524937,594.3172774299669
568.2031121068329,593.7559499346336
539.5312740131614,595.4597863083895
521.5479858050454,596.8039278358362
502.40488067029753,601.1037774562849
496.7033673505787,582.5897617560665
489.035816802509,567.6154642678601
476.7855965708846,550.6894890542537
462.5102109045851,527.8469647200993
452.3845471419153,512.2902307128063
443.80439439395826,488.2377059836905
430.4190166187887,467.69086671734226
416.36906346392317,451.39905441043237
402.83159354183067,425.8567359202306
387.52846034387335,394.8864631439994
380.87234132524395,362.84360085231197
384.06619444745945,332.5755097271811
383.0310944450421,308.3359222490374
387.59277343759675,286.2449818386698
384.9979892801388,252.81131698874532
372.1993733415672,220.32072877657245
365.1606095115232,187.71961499321156
365.956118445765,164.52186287758116
372.1541839127644,138.93502811808264
374.4436206865956,122.49760115758633
378.9220497661849,94.49580578602124
374.8435782704609,58.51160055195033
361.6072595892027,24.036493574073468
360.1347814339654,0.3249151666898804
352.38812763279424,-19.68204875245347
356.52500778092593,-2.5004474182226417
362.24319917490925,16.041415989061363
365.4326591081019,37.851580805582
364.5815375162435,69.8655529813876
369.46539881668826,92.15186946119586
372.39643483542847,116.86778417565341
374.585329804806,139.69654649726797
383.5722243361772,160.38936633522286
390.6761647359715,191.52527921440915
388.9019440594927,221.83502310780784
392.07563942367733,245.43959960859775
390.11249301603664,276.86853321641775
388.18175292265636,311.7091885661967
389.98986825531307,335.77783529778714
402.7248169047546,367.82188533383083
416.6929346352856,400.01099215394817
423.0794930476145,435.29106690715673
436.478112991298,468.17853023153407
446.6575244338636,496.0873170995185
455.41119452960436,512.0716916349763
469.50272668008984,528.0902537162051
485.6938736317274,546.3452300069722
502.36675718565414,568.1395822325239
511.90779964029855,583.9477444601295
524.2877592432171,598.4642269218439
541.3923933766479,613.9109781017045
522.8090108037879,585.6442014381865
502.35619263739073,560.133927304217
485.95117913571966,545.4480199540056
473.7674286826571,535.6880654103649
446.7508532081777,525.2398401573558
427.2590003189952,517.4793619628172
410.59605462479186,504.7184625192036
386.7847518135944,488.88910453241
361.26272592104357,467.7248830782137
331.76449959244485,447.9856838445871
307.66178148107116,439.07807992386853
288.51698924708774,426.29966369074504
272.28968202125867,418.9586113310327
260.3420937369407,416.0934072743783
246.35238478055817,410.76020576008926
227.04044793687757,399.8451559990737
216.11482540440127,390.9166258479099
203.8039566797562,385.97426954945104
