4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
99
16
2
2
4
0
2
0
2
2
0
0
2
0
0
0
0
2
0
0
0
97
38
20
16
4
2
2
2
0
6
0
0
0
0
0
0
0
0
0
0
0
98
48
37
16
12
8
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
98
63
38
31
16
10
6
4
0
0
0
0
0
0
0
0
2
0
2
0
0
98
62
46
32
22
16
10
2
4
0
0
0
0
4
0
0
0
0
0
0
0
98
64
46
36
30
16
16
10
2
4
4
0
0
0
2
0
0
0
0
0
0
98
64
54
46
34
32
18
16
12
2
0
0
0
0
0
0
0
0
2
0
2
94
66
62
46
38
28
30
16
14
10
8
2
4
4
4
0
2
0
0
0
2
100
68
62
46
42
32
30
30
16
14
14
6
2
6
4
4
8
0
4
4
0
98
74
62
56
46
38
32
30
28
20
14
12
8
4
6
0
0
0
6
5
9
